Latitude_Degrees,Longitude_Degrees,Realm_Name,Exposure,Date_Year,Date_Month,Depth_m,Temperature_Mean,TSA_DHW,TSA_Frequency,Bleaching_Category,Bleaching_Binary
24.6342,-82.8105,Tropical Atlantic,Exposed,2014,9,7.2,299.31,2.75,2.0,moderate,bleaching
24.5834,-82.9716,Tropical Atlantic,Exposed,2014,9,13.3,299.43,1.34,1.0,moderate,bleaching
25.2094,-80.2755,Tropical Atlantic,Sheltered,2014,10,4.0,299.73,2.48,2.0,moderate,bleaching
25.2202,-80.211,Tropical Atlantic,Exposed,2014,9,2.8,299.84,2.77,2.0,moderate,bleaching
24.6017,-82.9571,Tropical Atlantic,Exposed,2014,9,14.0,299.43,1.34,1.0,mild,bleaching
17.7994,-77.0432,Tropical Atlantic,Exposed,2014,10,9.5,301.21,1.01,2.0,none,none
24.6022,-82.9818,Tropical Atlantic,Exposed,2014,9,15.6,299.43,1.34,1.0,mild,bleaching
26.1602,-80.083,Tropical Atlantic,Exposed,2014,9,14.1,299.79,0.83,0.75,none,none
24.7105,-80.9294,Tropical Atlantic,Sheltered,2014,9,8.5,299.79,2.7,2.0,moderate,bleaching
24.527,-81.5582,Tropical Atlantic,Exposed,2014,9,7.8,299.84,43.17,21.0,moderate,bleaching
24.5302,-81.4724,Tropical Atlantic,Exposed,2014,9,13.0,299.84,4.16,3.0,severe,bleaching
26.1774,-80.0919,Tropical Atlantic,Exposed,2014,9,4.6,299.78,1.11,1.0,severe,bleaching
24.5222,-81.5205,Tropical Atlantic,Exposed,2014,9,4.8,299.84,4.08,3.0,severe,bleaching
26.727,-80.0321,Tropical Atlantic,Exposed,2014,9,4.2,299.7,1.02,1.0,mild,bleaching
24.5852,-82.9727,Tropical Atlantic,Exposed,2014,9,13.8,299.43,1.34,1.0,mild,bleaching
18.2873,-74.3433,Tropical Atlantic,Exposed,2014,8,3.0,301.04,0.0,2.0,none,none
18.1452,-73.9779,Tropical Atlantic,Exposed,2014,8,12.8,301.05,0.0,1.0,none,none
25.8371,-80.1054,Tropical Atlantic,Exposed,2014,9,6.4,299.7,2.13,2.0,moderate,bleaching
24.6918,-82.8441,Tropical Atlantic,Sheltered,2014,9,12.0,299.28,1.02,1.0,moderate,bleaching
24.5469,-81.4028,Tropical Atlantic,Exposed,2014,8,4.2,299.82,5.64,4.0,moderate,bleaching
24.68,-82.905,Tropical Atlantic,Exposed,2014,9,8.5,299.3,1.1,1.0,severe,bleaching
24.533,-81.4685,Tropical Atlantic,Exposed,2014,9,7.7,299.84,4.16,3.0,severe,bleaching
24.479,-81.8936,Tropical Atlantic,Sheltered,2014,8,4.4,299.77,3.05,2.0,moderate,bleaching
24.6365,-82.846,Tropical Atlantic,Sheltered,2014,9,13.8,299.31,3.38,3.0,moderate,bleaching
24.9927,-80.4436,Tropical Atlantic,Exposed,2014,10,4.4,299.83,5.78,4.0,moderate,bleaching
24.9206,-80.5063,Tropical Atlantic,Exposed,2014,10,7.2,299.76,5.77,4.0,moderate,bleaching
18.4829,-66.3424,Tropical Atlantic,Exposed,2014,4,1.5,300.43,0.0,2.0,none,none
18.237,-74.0912,Tropical Atlantic,Exposed,2014,8,10.0,301.0,0.0,2.0,none,none
12.0853,-61.7629,Tropical Atlantic,Sheltered,2014,3,5.0,300.67,0.0,4.0,none,none
12.0917,-61.7589,Tropical Atlantic,Sheltered,2014,3,7.0,300.67,0.0,4.0,none,none
18.4134,-78.2702,Tropical Atlantic,Exposed,2014,9,7.0,301.29,0.0,5.0,none,none
12.3848,-69.16,Tropical Atlantic,Sheltered,2014,11,12.0,300.24,0.0,0.0,none,none
25.9175,-80.1068,Tropical Atlantic,Exposed,2014,9,6.8,299.74,2.63,2.0,moderate,bleaching
24.5432,-81.4706,Tropical Atlantic,Exposed,2014,9,7.8,299.8,3.37,2.0,moderate,bleaching
25.6908,-80.0976,Tropical Atlantic,Exposed,2014,9,5.8,299.77,2.55,2.0,moderate,bleaching
25.0869,-80.3113,Tropical Atlantic,Exposed,2014,10,9.0,299.81,4.5,3.0,moderate,bleaching
25.1086,-80.3062,Tropical Atlantic,Exposed,2014,10,4.8,299.81,4.5,3.0,moderate,bleaching
24.5654,-81.3933,Tropical Atlantic,Exposed,2014,8,7.7,299.82,5.64,4.0,moderate,bleaching
24.5868,-82.9164,Tropical Atlantic,Exposed,2014,9,7.4,299.39,2.64,2.0,moderate,bleaching
18.4389,-69.6869,Tropical Atlantic,Exposed,2014,7,12.0,300.63,0.0,0.0,none,none
25.5918,-80.0952,Tropical Atlantic,Exposed,2014,9,5.9,299.82,3.59,3.0,moderate,bleaching
24.5742,-81.3282,Tropical Atlantic,Exposed,2014,9,5.2,299.85,6.44,5.0,moderate,bleaching
26.0625,-80.054,Tropical Atlantic,Exposed,2014,10,14.8,299.81,2.92,2.0,mild,bleaching
18.6559,-74.3077,Tropical Atlantic,Exposed,2014,8,7.0,301.44,0.0,1.75,none,none
24.9642,-80.5428,Tropical Atlantic,Sheltered,2014,10,3.7,299.65,3.96,3.0,mild,bleaching
26.6988,-80.0308,Tropical Atlantic,Exposed,2014,9,6.2,299.71,3.87,2.0,none,none
24.6658,-81.0726,Tropical Atlantic,Sheltered,2014,9,2.7,299.75,2.48,2.0,mild,bleaching
24.4799,-81.7268,Tropical Atlantic,Exposed,2014,9,8.0,299.8,3.11,2.0,moderate,bleaching
24.4435,-81.9358,Tropical Atlantic,Exposed,2014,8,8.2,299.79,2.53,2.0,moderate,bleaching
24.539,-81.5722,Tropical Atlantic,Sheltered,2014,9,7.3,299.75,3.6,2.0,moderate,bleaching
24.6631,-81.0993,Tropical Atlantic,Sheltered,2014,8,7.2,299.72,0.0,0.0,moderate,bleaching
24.5114,-81.567,Tropical Atlantic,Exposed,2014,9,4.6,299.84,43.17,21.0,moderate,bleaching
24.6695,-82.8742,Tropical Atlantic,Sheltered,2014,9,5.8,299.3,1.1,1.0,moderate,bleaching
24.4725,-81.7495,Tropical Atlantic,Exposed,2014,8,10.1,299.78,1.39,1.0,moderate,bleaching
24.5524,-81.3841,Tropical Atlantic,Exposed,2014,8,5.8,299.82,5.64,4.0,moderate,bleaching
18.4499,-66.0154,Tropical Atlantic,Sheltered,2014,6,1.5,300.31,0.0,4.67,none,none
24.7093,-82.8749,Tropical Atlantic,Exposed,2014,9,11.4,299.29,2.48,2.0,moderate,bleaching
24.6779,-80.9519,Tropical Atlantic,Exposed,2014,9,6.2,299.83,5.04,4.0,moderate,bleaching
25.5777,-80.1137,Tropical Atlantic,Exposed,2014,9,3.8,299.82,3.59,3.0,moderate,bleaching
24.6884,-82.8844,Tropical Atlantic,Exposed,2014,9,6.8,299.3,1.1,1.0,moderate,bleaching
26.6508,-80.0206,Tropical Atlantic,Exposed,2014,9,14.6,299.68,5.06,3.0,none,none
18.4582,-78.0752,Tropical Atlantic,Exposed,2014,9,11.0,301.17,2.34,3.0,none,none
25.7332,-80.0893,Tropical Atlantic,Exposed,2014,9,14.2,299.83,2.67,2.0,mild,bleaching
18.2459,-73.4826,Tropical Atlantic,Sheltered,2014,5,4.0,301.32,0.0,2.33,none,none
26.2045,-80.0846,Tropical Atlantic,Exposed,2014,9,5.0,299.76,1.81,1.67,mild,bleaching
18.5999,-74.4281,Tropical Atlantic,Exposed,2014,8,3.0,301.35,0.0,3.0,none,none
24.6291,-82.8588,Tropical Atlantic,Exposed,2014,9,9.0,299.31,3.38,3.0,moderate,bleaching
24.6361,-82.8036,Tropical Atlantic,Exposed,2014,9,5.8,299.31,2.75,2.0,moderate,bleaching
24.9517,-80.5469,Tropical Atlantic,Sheltered,2014,10,4.3,299.75,5.02,4.0,moderate,bleaching
27.1082,-80.1233,Tropical Atlantic,Exposed,2014,10,3.6,299.02,3.36,2.5,mild,bleaching
25.3326,-80.2195,Tropical Atlantic,Sheltered,2014,9,4.1,299.58,2.88,2.0,mild,bleaching
25.0342,-80.3472,Tropical Atlantic,Exposed,2014,6,10.0,299.87,0.0,0.0,none,none
25.8878,-80.1174,Tropical Atlantic,Exposed,2014,9,6.1,299.69,2.6,2.25,moderate,bleaching
25.5273,-80.1079,Tropical Atlantic,Exposed,2014,9,6.7,299.94,4.7,4.0,moderate,bleaching
24.7109,-82.8837,Tropical Atlantic,Exposed,2014,9,13.4,299.29,2.48,2.0,moderate,bleaching
24.6275,-82.838,Tropical Atlantic,Exposed,2014,9,10.4,299.31,3.38,3.0,mild,bleaching
18.4143,-74.4795,Tropical Atlantic,Exposed,2014,8,7.7,301.11,0.0,4.0,none,none
18.2811,-74.1814,Tropical Atlantic,Exposed,2014,8,10.0,301.02,0.0,0.0,none,none
24.6403,-82.8985,Tropical Atlantic,Sheltered,2014,9,3.0,299.33,1.56,1.0,moderate,bleaching
25.0683,-80.3924,Tropical Atlantic,Sheltered,2014,9,2.8,299.78,1.93,1.0,moderate,bleaching
24.5542,-81.5888,Tropical Atlantic,Sheltered,2014,9,5.4,299.72,3.03,2.0,moderate,bleaching
24.6033,-81.2057,Tropical Atlantic,Exposed,2014,8,6.4,299.85,1.29,1.0,moderate,bleaching
25.2768,-80.1756,Tropical Atlantic,Exposed,2014,9,12.4,299.84,3.22,3.0,moderate,bleaching
25.2829,-80.2447,Tropical Atlantic,Sheltered,2014,10,4.2,299.64,3.06,2.0,mild,bleaching
24.5871,-81.2366,Tropical Atlantic,Exposed,2014,8,14.6,299.85,1.29,1.0,mild,bleaching
26.7134,-80.029,Tropical Atlantic,Exposed,2014,9,6.7,299.7,1.02,1.0,mild,bleaching
12.041,-68.7508,Tropical Atlantic,Exposed,2014,11,6.0,300.14,0.0,0.0,none,none
17.7965,-77.0695,Tropical Atlantic,Exposed,2014,8,4.8,301.21,0.0,1.0,none,none
25.847,-80.0994,Tropical Atlantic,Exposed,2014,9,11.5,299.7,2.13,2.0,mild,bleaching
18.2081,-73.5038,Tropical Atlantic,Exposed,2014,5,8.0,301.33,0.0,3.0,none,none
18.4246,-78.2508,Tropical Atlantic,Exposed,2014,9,12.0,301.29,0.0,5.0,none,none
18.4088,-76.9674,Tropical Atlantic,Exposed,2014,5,5.0,301.08,0.0,0.67,none,none
25.2238,-80.2091,Tropical Atlantic,Exposed,2014,9,3.8,299.84,2.77,2.0,moderate,bleaching
25.2849,-80.2247,Tropical Atlantic,Sheltered,2014,10,3.5,299.75,3.92,3.0,moderate,bleaching
12.1396,-69.8372,Tropical Atlantic,Exposed,2014,11,6.0,299.74,1.06,1.0,none,none
26.1539,-80.082,Tropical Atlantic,Exposed,2014,9,17.1,299.79,0.83,0.75,none,none
26.2252,-80.0812,Tropical Atlantic,Exposed,2014,9,8.0,299.76,1.81,1.67,mild,bleaching
17.799,-77.0198,Tropical Atlantic,Exposed,2014,10,18.5,301.17,1.05,1.0,none,none
17.7987,-77.004,Tropical Atlantic,Exposed,2014,10,3.0,301.17,1.05,1.0,none,none
26.1594,-80.089,Tropical Atlantic,Exposed,2014,9,8.9,299.79,0.83,0.75,mild,bleaching
24.6911,-81.0499,Tropical Atlantic,Sheltered,2014,9,4.2,299.75,2.48,2.0,mild,bleaching
12.0738,-68.8795,Tropical Atlantic,Sheltered,2014,11,12.0,300.09,0.0,0.0,none,none
24.6156,-82.9267,Tropical Atlantic,Sheltered,2014,9,11.1,299.39,2.64,2.0,moderate,bleaching
24.5489,-81.4148,Tropical Atlantic,Exposed,2014,8,7.2,299.82,46.13,22.0,moderate,bleaching
25.305,-80.2157,Tropical Atlantic,Exposed,2014,10,4.6,299.69,3.59,2.0,moderate,bleaching
24.6755,-82.8259,Tropical Atlantic,Sheltered,2014,9,8.4,299.28,1.02,1.0,moderate,bleaching
24.5631,-81.4005,Tropical Atlantic,Exposed,2014,9,7.0,299.82,5.64,4.0,moderate,bleaching
24.5339,-81.4714,Tropical Atlantic,Exposed,2014,9,5.5,299.84,4.16,3.0,moderate,bleaching
24.6618,-82.8454,Tropical Atlantic,Sheltered,2014,9,5.9,299.28,1.02,1.0,moderate,bleaching
24.5695,-81.4593,Tropical Atlantic,Sheltered,2014,9,6.3,299.8,3.37,2.0,moderate,bleaching
24.6866,-80.9629,Tropical Atlantic,Exposed,2014,9,3.2,299.83,5.04,4.0,mild,bleaching
24.6116,-82.9602,Tropical Atlantic,Exposed,2014,9,14.6,299.43,1.34,1.0,mild,bleaching
18.4488,-69.6839,Tropical Atlantic,Sheltered,2014,7,12.0,300.63,0.0,0.0,none,none
15.2728,-61.3752,Tropical Atlantic,Sheltered,2014,4,8.0,300.6,0.0,0.0,none,none
25.0114,-80.3741,Tropical Atlantic,Exposed,2014,10,7.0,299.81,3.85,3.0,moderate,bleaching
24.5439,-81.5671,Tropical Atlantic,Sheltered,2014,9,4.9,299.75,3.6,2.0,moderate,bleaching
18.1076,-77.9995,Tropical Atlantic,Exposed,2014,7,4.0,301.37,0.0,1.0,none,none
24.5958,-81.3954,Tropical Atlantic,Sheltered,2014,8,6.1,299.78,4.56,3.0,moderate,bleaching
24.7057,-82.8718,Tropical Atlantic,Exposed,2014,9,10.6,299.29,2.48,2.0,moderate,bleaching
24.6109,-82.9385,Tropical Atlantic,Exposed,2014,9,11.7,299.39,2.64,2.0,moderate,bleaching
24.6334,-82.8766,Tropical Atlantic,Sheltered,2014,9,9.6,299.33,1.56,1.0,moderate,bleaching
25.2399,-80.2012,Tropical Atlantic,Exposed,2014,9,7.6,299.84,2.77,2.0,moderate,bleaching
25.2769,-80.1771,Tropical Atlantic,Exposed,2014,9,14.4,299.84,3.22,3.0,moderate,bleaching
18.2258,-72.0667,Tropical Atlantic,Exposed,2014,10,16.6,301.25,0.0,0.0,none,none
26.0917,-80.0955,Tropical Atlantic,Exposed,2014,9,8.1,299.72,1.12,1.0,mild,bleaching
12.2191,-69.0878,Tropical Atlantic,Sometimes,2014,11,12.0,300.14,0.0,0.0,none,none
18.437,-69.6207,Tropical Atlantic,Exposed,2014,8,10.0,300.64,0.0,0.0,none,none
26.2504,-80.0653,Tropical Atlantic,Exposed,2014,9,15.8,299.76,3.14,3.0,mild,bleaching
25.7657,-80.099,Tropical Atlantic,Exposed,2014,9,7.7,299.78,2.44,2.0,moderate,bleaching
25.7158,-80.0982,Tropical Atlantic,Exposed,2014,9,9.1,299.83,2.67,2.0,moderate,bleaching
24.6058,-81.429,Tropical Atlantic,Sheltered,2014,8,3.4,299.73,3.59,2.0,moderate,bleaching
24.4707,-81.8021,Tropical Atlantic,Exposed,2014,8,12.6,299.78,3.5,3.0,moderate,bleaching
24.6673,-82.8346,Tropical Atlantic,Sheltered,2014,9,6.4,299.28,1.02,1.0,moderate,bleaching
25.625,-80.0995,Tropical Atlantic,Exposed,2014,9,7.6,299.8,2.68,2.0,moderate,bleaching
26.3292,-80.0584,Tropical Atlantic,Exposed,2014,8,14.0,299.71,3.25,2.0,none,none
18.4416,-74.4737,Tropical Atlantic,Sometimes,2014,8,8.0,301.11,0.0,4.0,none,none
26.2712,-80.0709,Tropical Atlantic,Exposed,2014,8,14.0,299.76,3.14,3.0,none,none
12.2188,-69.0873,Tropical Atlantic,Sheltered,2014,5,12.5,300.14,0.0,2.0,none,none
26.1866,-80.0926,Tropical Atlantic,Exposed,2014,7,3.0,299.78,0.0,0.0,none,none
25.8759,-80.0992,Tropical Atlantic,Exposed,2014,9,11.8,299.7,3.38,3.0,mild,bleaching
24.6857,-80.9659,Tropical Atlantic,Exposed,2014,9,3.3,299.83,5.04,4.0,mild,bleaching
26.1486,-80.0951,Tropical Atlantic,Exposed,2014,10,10.4,299.79,0.83,0.75,mild,bleaching
24.6163,-81.3915,Tropical Atlantic,Sheltered,2014,8,2.7,299.78,4.56,3.0,severe,bleaching
24.446,-81.9517,Tropical Atlantic,Exposed,2014,8,10.0,299.78,3.42,3.0,severe,bleaching
24.5312,-81.4843,Tropical Atlantic,Exposed,2014,9,6.3,299.84,4.16,3.0,severe,bleaching
24.6139,-81.3937,Tropical Atlantic,Sheltered,2014,8,3.9,299.78,4.56,3.0,severe,bleaching
25.2228,-80.2202,Tropical Atlantic,Exposed,2014,9,7.0,299.84,2.77,2.0,severe,bleaching
25.8931,-80.108,Tropical Atlantic,Exposed,2014,9,7.0,299.7,3.38,3.0,severe,bleaching
24.5302,-81.4774,Tropical Atlantic,Exposed,2014,9,13.2,299.84,4.16,3.0,severe,bleaching
25.573,-80.0993,Tropical Atlantic,Exposed,2014,9,6.7,299.84,2.95,2.0,severe,bleaching
24.5586,-81.354,Tropical Atlantic,Exposed,2014,9,7.6,299.85,6.44,5.0,severe,bleaching
25.2263,-80.2169,Tropical Atlantic,Exposed,2014,9,6.8,299.84,2.77,2.0,severe,bleaching
17.8281,-76.9846,Tropical Atlantic,Exposed,2014,10,8.5,301.15,2.37,2.0,none,none
24.5064,-81.5869,Tropical Atlantic,Exposed,2014,9,9.9,299.81,3.98,3.0,severe,bleaching
25.4958,-80.11,Tropical Atlantic,Exposed,2014,9,6.8,299.94,4.7,4.0,severe,bleaching
25.5752,-80.1019,Tropical Atlantic,Exposed,2014,9,5.4,299.84,2.95,2.0,severe,bleaching
24.5078,-81.5717,Tropical Atlantic,Exposed,2014,9,13.7,299.84,43.17,21.0,severe,bleaching
24.4746,-81.9018,Tropical Atlantic,Sheltered,2014,8,9.4,299.77,3.05,2.0,severe,bleaching
24.522,-81.5227,Tropical Atlantic,Exposed,2014,9,6.4,299.84,4.08,3.0,severe,bleaching
24.4908,-81.7208,Tropical Atlantic,Sheltered,2014,9,7.3,299.8,3.11,2.0,severe,bleaching
24.516,-81.558,Tropical Atlantic,Exposed,2013,9,7.2,299.84,24.45,18.0,none,none
24.7254,-80.9317,Tropical Atlantic,Sheltered,2013,9,6.1,299.79,0.0,0.0,none,none
26.7164,-80.0188,Tropical Atlantic,Exposed,2013,10,14.3,299.7,0.0,0.0,none,none
20.0569,-72.9678,Tropical Atlantic,Sheltered,2013,5,12.0,300.95,0.0,0.0,none,none
19.7112,-71.8447,Tropical Atlantic,Sheltered,2013,5,10.0,300.7,0.0,2.0,none,none
20.0054,-72.7496,Tropical Atlantic,Sometimes,2013,5,10.0,300.79,0.0,1.2,none,none
19.8995,-72.5918,Tropical Atlantic,Exposed,2013,5,11.0,300.89,0.0,3.0,none,none
24.6994,-80.9689,Tropical Atlantic,Sheltered,2013,9,5.4,299.83,0.0,0.0,none,none
25.1145,-80.3445,Tropical Atlantic,Sheltered,2013,9,5.0,299.74,0.0,0.0,mild,bleaching
26.0696,-80.0972,Tropical Atlantic,Exposed,2013,10,11.0,299.73,0.0,0.0,mild,bleaching
24.6329,-81.0879,Tropical Atlantic,Exposed,2013,9,4.8,299.83,0.0,0.0,none,none
25.8354,-80.0889,Tropical Atlantic,Exposed,2013,10,18.5,299.7,0.0,0.0,mild,bleaching
25.225,-80.2075,Tropical Atlantic,Exposed,2013,9,12.6,299.84,0.0,0.0,none,none
22.6201,-73.5386,Tropical Atlantic,Exposed,2013,2,7.6,300.07,0.0,0.0,none,none
23.1068,-73.7726,Tropical Atlantic,Exposed,2013,2,9.1,299.85,0.0,0.0,none,none
25.0306,-80.4268,Tropical Atlantic,Sheltered,2013,9,4.3,299.78,0.0,0.0,mild,bleaching
25.3409,-78.0933,Tropical Atlantic,Sometimes,2013,9,16.3,299.73,0.0,0.0,none,none
26.2062,-80.0851,Tropical Atlantic,Exposed,2013,5,4.5,299.76,0.0,0.0,none,none
18.4208,-77.1386,Tropical Atlantic,Exposed,2013,9,6.0,301.02,0.0,0.0,none,none
18.3435,-68.8467,Tropical Atlantic,Exposed,2013,4,16.0,300.63,0.0,1.0,none,none
24.5236,-81.5221,Tropical Atlantic,Exposed,2013,9,4.4,299.84,0.0,0.0,none,none
24.549,-81.402,Tropical Atlantic,Exposed,2013,9,3.0,299.82,0.0,0.0,none,none
26.0966,-80.091,Tropical Atlantic,Exposed,2013,10,12.2,299.72,0.0,0.0,none,none
25.3549,-80.1619,Tropical Atlantic,Exposed,2013,10,7.6,299.73,0.0,0.0,none,none
18.4568,-73.0713,Tropical Atlantic,Sheltered,2013,8,3.0,302.09,0.0,2.0,none,none
18.4457,-72.6957,Tropical Atlantic,Sheltered,2013,8,4.2,302.05,0.0,3.33,none,none
18.4333,-72.7234,Tropical Atlantic,Sheltered,2013,8,3.5,302.03,0.0,3.0,none,none
22.6113,-73.564,Tropical Atlantic,Sheltered,2013,2,7.1,300.1,0.0,2.0,none,none
22.5846,-73.4687,Tropical Atlantic,Sheltered,2013,2,2.0,300.1,0.0,0.0,none,none
25.0255,-80.4043,Tropical Atlantic,Sheltered,2013,9,4.1,299.81,0.0,0.0,mild,bleaching
22.5829,-73.6324,Tropical Atlantic,Sheltered,2013,2,19.5,300.09,0.0,0.0,none,none
22.7537,-74.0558,Tropical Atlantic,Exposed,2013,2,10.1,300.01,0.0,0.0,none,none
22.7054,-73.8174,Tropical Atlantic,Sheltered,2013,2,13.4,300.09,0.0,0.0,none,none
22.6237,-73.6245,Tropical Atlantic,Sheltered,2013,2,11.1,300.1,0.0,0.0,none,none
25.3358,-80.1662,Tropical Atlantic,Exposed,2013,10,8.5,299.73,0.0,0.0,none,none
23.0713,-73.7848,Tropical Atlantic,Sheltered,2013,2,12.2,299.96,0.0,0.0,none,none
26.389,-80.0538,Tropical Atlantic,Exposed,2013,10,16.8,299.67,0.0,0.0,none,none
25.4289,-80.1637,Tropical Atlantic,Sheltered,2013,9,4.3,299.71,0.0,0.0,none,none
25.357,-78.1059,Tropical Atlantic,Sometimes,2013,9,14.1,299.73,0.0,0.0,none,none
24.5505,-81.5745,Tropical Atlantic,Sheltered,2013,9,4.8,299.72,0.0,0.0,none,none
24.5378,-81.5945,Tropical Atlantic,Exposed,2013,9,3.6,299.72,0.0,0.0,none,none
23.0894,-73.8224,Tropical Atlantic,Sheltered,2013,2,9.9,299.87,0.0,1.0,none,none
23.0586,-73.758,Tropical Atlantic,Sheltered,2013,2,5.5,299.95,0.0,0.0,none,none
25.3334,-80.218,Tropical Atlantic,Sheltered,2013,10,4.6,299.58,0.0,0.0,none,none
24.5508,-81.7019,Tropical Atlantic,Sheltered,2013,10,1.8,299.61,0.0,0.0,none,none
24.7604,-80.9068,Tropical Atlantic,Sheltered,2013,9,4.3,299.74,0.0,0.0,none,none
24.7485,-80.9318,Tropical Atlantic,Sheltered,2013,9,4.6,299.68,0.0,0.0,none,none
24.7468,-80.9362,Tropical Atlantic,Sheltered,2013,9,5.1,299.68,0.0,0.0,none,none
12.0745,-68.8792,Tropical Atlantic,Sheltered,2013,11,12.0,300.09,5.0,3.0,none,none
25.3385,-80.1603,Tropical Atlantic,Exposed,2013,10,8.6,299.73,0.0,0.0,mild,bleaching
22.4768,-73.138,Tropical Atlantic,Exposed,2013,2,14.3,300.11,0.0,0.0,none,none
22.4362,-73.0034,Tropical Atlantic,Exposed,2013,2,4.6,300.02,0.0,0.0,none,none
22.3717,-73.1704,Tropical Atlantic,Sheltered,2013,2,14.6,300.2,0.0,0.0,none,none
23.0778,-73.6496,Tropical Atlantic,Sheltered,2013,2,7.9,299.98,0.0,0.0,none,none
24.6362,-81.0894,Tropical Atlantic,Exposed,2013,9,4.6,299.83,0.0,0.0,none,none
24.6216,-81.1163,Tropical Atlantic,Exposed,2013,9,13.4,299.82,0.0,0.0,none,none
25.6741,-80.0942,Tropical Atlantic,Exposed,2013,9,6.7,299.77,0.0,0.0,none,none
25.6749,-80.0984,Tropical Atlantic,Exposed,2013,9,7.0,299.77,0.0,0.0,none,none
26.5967,-78.3856,Tropical Atlantic,Sheltered,2013,4,5.8,299.73,0.0,0.5,none,none
26.5961,-78.3708,Tropical Atlantic,Sheltered,2013,4,8.8,299.73,0.0,0.5,none,none
25.2498,-78.0425,Tropical Atlantic,Sometimes,2013,9,12.4,299.72,0.0,0.0,none,none
24.6213,-81.363,Tropical Atlantic,Sheltered,2013,9,3.8,299.72,0.0,0.0,none,none
24.9588,-80.4545,Tropical Atlantic,Exposed,2013,9,10.3,299.78,0.0,0.0,none,none
25.2122,-80.2186,Tropical Atlantic,Exposed,2013,9,3.6,299.84,0.0,0.0,none,none
24.5286,-81.6359,Tropical Atlantic,Sheltered,2013,9,6.6,299.79,29.9,18.0,none,none
24.6309,-81.0918,Tropical Atlantic,Exposed,2013,9,7.0,299.83,0.0,0.0,none,none
18.477,-73.2383,Tropical Atlantic,Exposed,2013,8,3.5,301.98,0.0,1.0,none,none
25.1688,-80.2621,Tropical Atlantic,Exposed,2013,9,6.2,299.77,1.1,1.0,mild,bleaching
26.5939,-78.4033,Tropical Atlantic,Sheltered,2013,4,3.0,299.73,0.0,0.5,none,none
25.9288,-80.1102,Tropical Atlantic,Exposed,2013,10,7.4,299.74,1.03,1.0,mild,bleaching
24.6783,-81.042,Tropical Atlantic,Sheltered,2013,10,6.1,299.75,0.0,0.0,none,none
18.4999,-77.6459,Tropical Atlantic,Exposed,2013,11,6.0,301.13,2.61,2.0,none,none
25.093,-77.233,Tropical Atlantic,Sheltered,2013,11,4.5,299.49,0.0,0.0,none,none
24.9872,-80.4146,Tropical Atlantic,Exposed,2013,9,3.4,299.83,0.0,0.0,none,none
18.1004,-73.9431,Tropical Atlantic,Sheltered,2013,7,1.0,301.06,0.0,0.0,none,none
24.5006,-81.6941,Tropical Atlantic,Sheltered,2013,10,4.6,299.78,0.0,0.0,none,none
25.4479,-80.1779,Tropical Atlantic,Sheltered,2013,9,5.5,299.71,0.0,0.0,none,none
25.393,-78.1294,Tropical Atlantic,Sometimes,2013,9,11.9,299.74,0.0,0.0,none,none
24.5016,-81.6193,Tropical Atlantic,Exposed,2013,9,5.6,299.79,29.9,18.0,none,none
26.7363,-80.0188,Tropical Atlantic,Exposed,2013,10,19.8,299.7,0.0,0.0,mild,bleaching
25.4991,-80.1353,Tropical Atlantic,Sheltered,2013,9,4.3,299.8,0.0,0.0,none,none
25.0418,-80.428,Tropical Atlantic,Sheltered,2013,9,3.8,299.69,0.0,0.0,mild,bleaching
18.5307,-73.534,Tropical Atlantic,Exposed,2013,8,6.0,301.79,1.02,1.0,none,none
18.412,-76.9472,Tropical Atlantic,Exposed,2013,6,8.0,301.1,0.0,1.0,none,none
18.4664,-77.9474,Tropical Atlantic,Exposed,2013,7,6.0,301.12,0.0,1.0,none,none
25.5174,-80.1243,Tropical Atlantic,Sheltered,2013,10,7.9,299.8,0.0,0.0,none,none
18.4139,-76.9423,Tropical Atlantic,Exposed,2013,6,10.0,301.1,0.0,2.0,none,none
25.6434,-80.0971,Tropical Atlantic,Exposed,2013,9,7.4,299.8,0.0,0.0,none,none
25.2356,-80.2615,Tropical Atlantic,Sheltered,2013,9,3.4,299.73,0.0,0.0,none,none
25.3514,-80.194,Tropical Atlantic,Sheltered,2013,10,2.8,299.73,0.0,0.0,none,none
25.7016,-80.102,Tropical Atlantic,Exposed,2013,9,7.6,299.77,0.0,0.0,none,none
25.3673,-80.1402,Tropical Atlantic,Exposed,2013,9,5.8,299.84,0.0,0.0,none,none
25.3075,-78.0787,Tropical Atlantic,Sometimes,2013,9,8.1,299.65,0.0,0.0,none,none
25.75,-80.1056,Tropical Atlantic,Exposed,2013,10,6.5,299.78,0.0,0.0,mild,bleaching
26.0641,-80.0932,Tropical Atlantic,Exposed,2013,10,10.8,299.73,0.0,0.0,mild,bleaching
25.23,-78.0366,Tropical Atlantic,Sometimes,2013,9,5.2,299.74,0.0,0.0,none,none
24.5728,-81.5911,Tropical Atlantic,Sheltered,2013,9,5.7,299.72,0.0,0.0,none,none
24.5687,-81.3254,Tropical Atlantic,Exposed,2013,9,6.0,299.85,0.0,0.0,none,none
24.7453,-80.7822,Tropical Atlantic,Exposed,2013,9,4.6,299.87,0.0,0.0,none,none
24.6271,-81.1084,Tropical Atlantic,Exposed,2013,9,8.4,299.83,0.0,0.0,none,none
